PhraseId,SentenceId,Phrase,Sentiment
65375,3309,forward,2
65406,3312,workplace,2
65411,3313,comedy\/drama,2
65415,3313,bolster,2
65425,3314,curio,2
65437,3315,catalytic,2
65440,3315,holy,2
65451,3315,cutthroat,2
65464,3316,Je-Gyu,2
65474,3316,lyricism,2
65478,3316,limerick,2
65480,3316,scrawled,1
65484,3316,restroom,2
65506,3317,Michel,3
65507,3317,Gondry,2
65510,3317,restate,1
65534,3319,under-inspired,0
65539,3320,high-spirited,3
65541,3320,buddy,2
65546,3320,Berlin,3
65549,3320,anarchists,2
65554,3320,arrest,2
65576,3321,self-promotion,1
65593,3323,calibre,2
65600,3324,virulently,2
65609,3325,drivel,1
65615,3325,glimmer,2
65642,3326,scuttled,1
65652,3327,mythmaking,2
65659,3327,informed,2
65662,3327,hindsight,2
65672,3328,Rothman,2
65687,3329,unrelenting,2
65689,3329,insistence,2
65693,3329,opting,2
65709,3330,artistically,3
65730,3332,astronaut,2
65770,3334,Foreman,2
65772,3334,barking-mad,2
65775,3334,Thewlis,2
65778,3334,Freddie,2
65781,3334,Bettany\/McDowell,2
65783,3334,hard-eyed,2
65789,3335,mild-mannered,2
65792,3335,been-there,2
65819,3338,Giggling,3
65823,3338,inconsistencies,1
65835,3339,arising,2
65853,3340,Symbolically,2
65865,3340,feminine,2
65892,3342,readily,2
65898,3342,rant,1
65906,3342,thumbing,2
65919,3342,midway,2
65921,3343,Cusack,2
65938,3344,stillborn,1
65944,3344,conceptual,2
65949,3345,dark-as-pitch,1
65965,3345,therapeutic,2
65966,3345,zap,2
65972,3346,digressions,2
65977,3347,submarine,2
65985,3347,favorably,3
65987,3347,compared,2
65990,3347,Das,2
65991,3347,Boot,2
66023,3349,Scoob,3
66024,3349,Shag,2
66043,3350,providing,2
66045,3350,fizzability,1
66066,3351,Undercover,2
66087,3352,Stallion,2
66090,3352,Cimarron,2
66119,3354,spanning,2
66128,3354,camaraderie,3
66141,3354,tick,2
66150,3354,continue,2
66157,3354,love-hate,2
66175,3355,hos,2
66185,3355,splashing,2
66188,3355,muck,1
66195,3356,tormented,2
66198,3356,heritage,2
66208,3356,faceless,2
66228,3357,hysteria,2
66230,3357,PlayStation,2
66231,3357,cocktail,3
66260,3359,column,2
66270,3359,expanded,2
66274,3359,J.R.R.,2
66276,3359,Middle-earth,2
66295,3363,Amari,2
66307,3363,irresistible,3
66308,3363,package,2
66314,3363,privileged,2
66335,3364,kitsch,2
66354,3365,8-10,2
66361,3365,inspire,3
66370,3365,McDonald,2
66374,3365,activism,2
66417,3370,inside-show-biz,2
66420,3370,yarns,2
66448,3372,dulled,1
66456,3372,recreational,2
66472,3374,McTiernan,2
66476,3374,lighter,3
66484,3374,sober-minded,2
66491,3374,tap-dancing,2
66492,3374,rhino,2
66512,3375,digested,2
66517,3376,Klein,1
66525,3376,Pie,2
66527,3376,dead-on,3
66529,3376,Election,2
66537,3376,saddest,0
66541,3376,witnessed,2
66543,3377,Brainy,2
66554,3377,suffocation,1
66561,3378,self-serious,2
66562,3378,Equilibrium,2
66579,3379,Equlibrium,2
66588,3379,thirteen-year-old,2
66594,3379,totalitarian,1
66599,3379,Farenheit,2
66605,3380,harder,2
66625,3382,swill,1
66639,3383,toys,2
66641,3383,half-hearted,1
66643,3383,paeans,2
66652,3383,brutality,2
66662,3384,shamefully,1
66668,3384,strolls,3
66674,3384,grin,3
66676,3384,inexplicably,2
66680,3384,wearing,2
66682,3384,kilt,2
66689,3384,golf,2
66690,3384,clubs,2
66693,3384,shoulder,2
66698,3385,Unspeakable,1
66711,3386,sulking,2
66715,3386,hustler,2
66720,3386,Franco,2
66730,3386,Dean,2
66733,3386,mannerisms,2
66734,3386,self-indulgence,2
66740,3386,vulnerability,2
66745,3387,Driven,2
66751,3387,dual,2
66760,3387,insightfully,4
66764,3387,lark,2
66798,3389,resources,2
66808,3390,Genevieve,2
66809,3390,LePlouff,2
66846,3391,sub,1
66854,3391,preserving,3
66872,3392,rejection,2
66885,3393,nowadays,2
66894,3394,failure,0
66907,3395,moviemaker,2
66916,3395,half-naked,2
66919,3396,fast-moving,3
66923,3396,hard-hitting,3
66944,3397,deleted,1
66949,3398,Borstal,2
66993,3401,unveil,2
67002,3401,wheedling,2
67004,3401,witnesses,2
67007,3401,pointing,2
67013,3401,smeared,2
67014,3401,windshield,3
67037,3403,Haneke,2
67040,3403,tendencies,2
67055,3404,Nettelbeck,2
67067,3404,flavours,3
67087,3405,P.C.,2
67098,3405,portraits,2
67100,3405,Indians,2
67116,3406,abysmal,1
67122,3407,Transporter,2
67124,3407,bombards,2
67130,3407,snap,2
67140,3408,Janey,3
67148,3408,obligations,2
67158,3408,guessable,2
67166,3408,echoes,3
67172,3408,morbidity,2
67185,3409,aristocrat,2
67188,3409,finery,3
67193,3409,deflated,1
67216,3410,debts,1
67233,3411,waits,2
67235,3411,grimly,1
67243,3411,attachment,2
67262,3413,punitive,2
67270,3413,eardrum-dicing,2
67272,3413,screeching-metal,1
67273,3413,smashups,2
67275,3413,flaccid,1
67277,3413,odd-couple,2
67278,3413,sniping,2
67285,3414,jock,2
67291,3415,attractions,2
67298,3415,Conrad,2
67300,3415,L.,2
67307,3415,nominated,2
67326,3416,straight-ahead,3
67329,3416,Undisputed,3
67350,3417,anti-Semitism,2
67351,3417,neo-fascism,1
67368,3418,gathering,2
67369,3418,dust,2
67373,3418,MGM,2
67382,3420,freshman,3
67383,3420,fluke,1
67392,3420,sophomore,2
67393,3420,slump,1
67399,3421,Hard-core,2
67417,3422,Derailed,1
67428,3422,extensive,2
67429,3422,post-production,2
67437,3422,males,2
67441,3422,throes,2
67447,3422,flush,2
67449,3422,testosterone,2
67458,3424,Garcia,2
67466,3424,wobbly,1
67473,3425,vagina,2
67530,3428,vengeance,1
67550,3429,dashing,3
67553,3429,resourceful,3
67556,3429,lisping,2
67559,3429,reptilian,2
67571,3429,bask,2
67581,3430,24-and-unders,2
67589,3430,adopt,2
67593,3430,generational,2
67594,3430,signpost,2
67619,3432,4,2
67648,3435,1989,2
67659,3436,enlightened,3
67672,3436,self,2
67698,3437,butt,2
67713,3439,talks,2
67719,3439,bluster,2
67727,3439,Greenfingers,2
67745,3440,denial,2
67753,3441,extracting,2
67757,3441,bare,2
67758,3441,bones,2
67762,3441,Byatt,2
67765,3441,purposes,2
67822,3444,P.T.,2
67826,3444,grandness,3
67835,3444,equalizer,2
67842,3444,calm,2
67846,3444,ills,1
67867,3446,Lantern,2
67872,3446,glee,3
67880,3446,lobotomy,1
67890,3446,scooped,2
67891,3446,discarded,1
67906,3448,Lucas,2
67927,3449,milking,2
67932,3449,played-out,1
67942,3449,dress,2
67952,3449,imply,2
67978,3450,so-called,2
67991,3451,Lina,3
67993,3451,eroti-comedy,1
68001,3451,husband-and-wife,2
68005,3451,Bo,2
68006,3451,Derek,2
68018,3452,attuned,3
68023,3452,anarchist,2
68024,3452,maxim,2
68037,3452,willing,2
68051,3452,iconoclastic,2
68060,3453,Graham,2
68082,3454,pop-up,2
68090,3455,dishonest,1
68092,3455,bonding,2
68110,3456,pummel,2
68125,3457,frustrated,1
68149,3459,Fleder,2
68162,3460,activate,2
68164,3460,girlish,2
68166,3460,tear,2
68168,3460,ducts,2
68185,3461,beside,2
68209,3463,luvvies,2
68211,3463,raptures,2
68225,3463,wider,2
68235,3464,stages,2
68239,3464,assaults,2
68244,3464,knee-jerk,2
68246,3464,sanctimony,2
68254,3464,upheaval,2
68261,3465,teen-oriented,2
68272,3465,explored,2
68277,3465,eloquence,3
68280,3465,Prelude,2
68304,3466,sneers,2
68329,3467,popping,2
68335,3467,illogical,1
68382,3470,volumes,2
68388,3470,dreamscape,2
68392,3470,frustrates,1
68393,3470,captivates,3
68398,3471,tales,2
68421,3472,Adroit,3
68429,3472,galvanize,2
68436,3472,Campion,2
68455,3473,rudimentary,2
68459,3473,Python,3
68471,3473,photographs,2
68474,3473,paste,2
68488,3474,intentioned,2
68492,3474,wreak,1
68493,3474,havoc,1
68526,3477,blows,1
68535,3478,graceless,1
68581,3481,curtsy,2
68616,3483,China,2
68639,3486,Well-meant,3
68655,3488,hi,2
68669,3489,roster,2
68675,3489,Kathryn,2
68688,3490,advertised,2
68704,3491,memoir,2
68716,3491,brawny,2
68724,3491,settled,2
68728,3491,lugubrious,2
68737,3492,one-hour,2
68761,3493,Olympia,2
68762,3493,Wash.,2
68769,3493,Marcken,2
68772,3493,Marilyn,2
68773,3493,Freeman,2
68790,3494,addresses,2
68822,3495,freewheeling,2
68824,3495,trash-cinema,0
68840,3496,impart,2
68845,3496,bludgeoning,1
68850,3497,guarantee,3
68874,3499,Greenlight,3
68889,3499,miniseries,2
68904,3500,Caton-Jones,3
68925,3501,resemble,2
68930,3501,soft-core,2
68941,3501,Shoe,2
68942,3501,Diaries,2
68964,3503,Besson,2
68969,3503,Wasabi,2
68972,3503,selling,2
68981,3503,Krawczyk,2
69008,3505,second-rate,1
69017,3506,ripe,2
69034,3507,Ghostbusters,2
69066,3508,growth,3
69070,3508,ninth,2
69074,3508,remaining,2
69078,3508,principles,2
69088,3508,pointedly,2
69092,3508,peril,3
69120,3512,immaculate,3
69154,3514,unleashes,3
69159,3514,Pandora,2
69167,3514,gamut,2
69171,3514,cheesier,1
69173,3514,cheesiest,1
69180,3515,fuelled,2
69183,3515,DeVito,2
69214,3517,relevant,2
69220,3517,270,2
69224,3518,skirmishes,2
69229,3518,waged,2
69233,3518,predators,2
69239,3518,undistinguished,1
69250,3519,jokers,2
69260,3519,kidnappings,2
69268,3520,unbridled,2
69271,3520,unfurls,2
69282,3522,snooze,0
69288,3523,downplaying,2
69301,3523,she-cute,3
69311,3523,troubled,1
69313,3523,homicide,2
69338,3525,marketable,2
69387,3527,treatise,2
69402,3528,awakens,3
69417,3529,in-depth,2
69434,3529,university,2
69437,3529,departments,2
69453,3531,75,2
69462,3531,voice-over,2
69467,3531,Columbia,2
69482,3532,uppity,1
69522,3533,savagely,1
69527,3533,Swift,2
69533,3534,remind,2
69538,3534,HIV\/AIDS,1
69557,3535,yourselves,2
69560,3535,conned,1
69570,3537,Kiarostami,2
69604,3539,member,3
69621,3540,weighed,2
69633,3540,goodly,2
69651,3542,Patchy,1
69657,3542,low-tech,1
69660,3542,ploddingly,2
69668,3543,uncool,2
69676,3543,Gadzooks,2
69682,3544,perversity,1
69687,3545,Open-ended,2
69690,3545,layer,2
69703,3545,cinephile,2
69704,3545,feast,3
69707,3545,invitation,2
69720,3546,chewing,2
69722,3546,blubber,1
69731,3546,acquired,2
69756,3547,soporific,2
69771,3548,conquers,3
69776,3548,earthy,3
69787,3549,sequins,2
69790,3549,flashbulbs,2
69793,3549,blaring,2
69797,3549,back-stabbing,1
69798,3549,babes,2
69813,3549,infiltrated,2
69833,3550,sadism,2
69847,3551,stew,2
69854,3552,sense-of-humour,3
69871,3552,leaky,2
69877,3553,gunfest,2
69891,3554,gender-bending,2
69903,3555,boils,2
69907,3555,invaders,2
69911,3555,existent,2
69912,3555,anti-virus,2
69931,3558,Kahn,2
69939,3558,progresses,2
69947,3558,monotony,0
69959,3559,likably,2
69962,3559,fuddy-duddy,1
69982,3561,weary,1
69990,3562,connect-the-dots,2
69995,3562,Schultz,2
70002,3562,shades,2
70019,3564,elsewhere,2
70025,3565,moderately,2
70052,3566,abrasive,1
70066,3567,scarifying,2
70078,3568,burlap,2
70079,3568,sack,2
70081,3568,gloom,1
70100,3570,estrogen,2
70114,3570,cannier,2
70115,3570,doppelganger,2
70120,3570,flex-a-thon,2
70133,3571,veered,2
70139,3571,Exxon,2
70164,3572,let-down,1
70178,3573,mortarboards,2
70184,3573,Poets,2
70187,3573,Hunting,2
70199,3574,super-serious,2
70200,3574,super-stupid,0
70205,3575,N,2
70217,3575,folds,2
70221,3575,thinness,2
70239,3576,unamusing,1
70243,3576,unrewarding,0
70250,3576,reckless,2
70299,3580,Eckstraordinarily,3
70311,3582,Saigon,2
70313,3582,1952,2
70317,3583,cheapen,1
70358,3586,collaborative,2
70368,3586,circus,2
70381,3586,mergers,2
70382,3586,downsizing,2
70403,3588,94,2
70415,3589,sparked,2
70422,3589,50s,2
70426,3589,peak,3
70436,3590,bombastic,2
70446,3591,one-note,2
70459,3593,contagious,2
70471,3594,introducing,2
70481,3594,boatload,2
70492,3594,freighter,2
70504,3595,inescapable,2
70510,3595,Hitchens,2
70512,3595,Kissinger,2
70521,3595,flower,2
70525,3595,purge,2
70532,3595,tooth,2
70533,3595,claw,2
70544,3596,Binoche,2
70546,3596,vivacious,3
70555,3596,powerhouse,3
70594,3599,Masseur,2
70604,3599,riding,2
70612,3599,Ganesh,2
70621,3600,thunderous,3
70627,3600,cadences,2
70632,3600,shortage,1
70634,3600,dilutes,2
70655,3602,awe,2
70666,3602,board,2
70671,3602,uh,2
70672,3602,shred,2
70688,3603,operates,2
70718,3604,reports,2
70738,3605,walks,2
70762,3607,pork,2
70764,3607,dumplings,3
70801,3609,distinguish,2
70808,3610,Maggie,2
70815,3610,O2-tank,2
70822,3610,crack,2
70831,3610,gasp,3
70833,3610,gas,2
70835,3610,deportment,2
70846,3611,blight,2
70853,3611,horrifyingly,1
70865,3612,Broca,2
70872,3612,antique,2
70890,3614,loveable,3
70898,3614,underdog,2
70939,3616,overshadows,2
70950,3617,Lilia,2
70960,3618,bullets,2
70965,3618,Neil,2
70968,3618,freight,2
70971,3619,Aniston,2
70977,3619,decisively,2
70983,3619,Friends,2
71002,3620,collectively,2
71004,3620,stellar,3
71037,3622,accommodate,2
71043,3622,gain,2
71056,3623,arguments,2
71059,3623,immortal,2
71068,3624,Brave,3
71073,3625,half-assed,1
71075,3626,Light-years,2
71083,3626,paint-by-number,2
71087,3626,Pearl,2
71088,3626,Harbor,2
71094,3627,cumulative,2
71099,3627,repulsive,0
71105,3628,Thirteen,2
71106,3628,Conversations,2
71156,3631,portrayals,1
71162,3631,seeds,2
71169,3631,ambivalent,2
71200,3633,savour,2
71216,3634,fillers,2
71235,3635,equipment,2
71253,3635,grab,2
71262,3635,aisle,2
71263,3635,walker,2
71266,3635,toss,2
71291,3636,Kerrigan,2
71293,3636,platinum-blonde,2
71297,3637,Chen,2
71302,3637,downbeat,1
71304,3637,Smokers,2
71318,3638,inflammatory,2
71324,3638,religion,2
71327,3638,dares,2
71332,3638,ancient,2
71351,3639,impulse,2
71354,3639,lushly,2
71358,3639,recorded,2
71389,3641,unashamedly,2
71391,3641,appropriated,2
71395,3641,teen-exploitation,2
71396,3641,playbook,2
71427,3642,smooth,2
71455,3644,bemused,2
71456,3644,contempt,1
71474,3645,clone,2
71478,3645,weaving,2
71497,3646,ancillary,2
71498,3646,products,2
71542,3649,acerbic,2
71587,3652,sexually,2
71591,3652,libido,2
71595,3652,arrived,2
71597,3652,Portugal,2
71602,3653,H.G.,2
71603,3653,Wells,2
71614,3653,kin,2
71616,3653,reworked,2
71639,3655,completist,2
71640,3655,checklist,2
71645,3655,cultist,2
71653,3656,vein,3
71672,3657,drumbeat,2
71681,3657,pornographic,2
71687,3657,swank,2
71689,3657,apartments,2
71693,3657,parties,2
71697,3658,Christ,1
71717,3659,best-sustained,3
71734,3660,sardonic,2
71740,3660,appealingly,3
71743,3660,manic,1
71749,3661,headline-fresh,2
71754,3661,orthodox,2
71755,3661,Jews,2
71775,3661,addressing,2
71785,3661,compromising,2
71810,3664,disgusted,0
71819,3664,finished,2
71822,3664,unshapely,1
71856,3667,Kalesniko,2
71866,3667,Neighbor,2
71875,3668,winces,2
71877,3668,clutches,2
71880,3668,gasps,2
71894,3670,heated,2
71925,3672,recharged,3
71933,3673,overacted,1
71939,3673,boozy,1
71961,3676,temptation,2
71964,3676,salvation,3
71987,3677,mount,2
71996,3677,cogent,2
71997,3677,defense,2
72009,3677,marveling,3
72015,3677,superhuman,2
72016,3677,capacity,2
72019,3677,withstand,2
72029,3678,appalling,0
72033,3678,odoriferous,2
72050,3678,crawl,2
72062,3679,Engages,3
72106,3682,impress,3
72112,3683,Wang,2
72116,3683,forefront,3
72145,3684,genteel,2
72167,3686,Fist,2
72174,3687,zips,2
72184,3687,go-for-broke,3
72188,3687,heralds,2
72214,3689,Bailly,2
72243,3692,exhaustingly,1
72252,3693,fine-looking,3
72256,3693,bouncy,3
72259,3693,clutch,2
72265,3693,punctuation,2
72273,3694,wispy,2
72285,3694,stepmom,2
72305,3695,2455,2
72325,3695,messenger,3
72344,3697,Crammed,2
72346,3697,bristles,2
72353,3698,postmodern,2
72354,3698,voyage,2
72380,3699,ye,2
72399,3700,Petri,2
72401,3700,well-characterized,3
72405,3700,telephone,2
72430,3701,replete,2
72433,3701,stereotypical,1
72435,3701,quandaries,2
72440,3702,ambitions,2
72453,3702,numbingly,2
72487,3703,raindrop,2
72503,3704,greater,3
72514,3704,fateful,2
72519,3704,evolution,2
72524,3704,adolescents,2
72561,3707,improvised,2
72564,3707,months,2
72567,3707,conveying,2
72573,3707,kindness,3
72577,3707,survivable,2
72587,3708,decomposition,1
72598,3708,cloak,2
72610,3708,romanticization,3
72614,3708,delusional,1
72629,3709,Sven,2
72633,3709,stricken,2
72634,3709,composer,2
72637,3709,Viveka,2
72642,3709,violinist,2
72648,3710,juxtapositions,3
72655,3711,Less-than-compelling,1
72659,3711,Yiddish,2
72661,3711,clan,2
72671,3712,Swim,2
72676,3712,observation,2
72695,3713,compliment,3
72701,3714,explosive,3
72705,3714,nonjudgmentally,3
72709,3714,studies,2
72716,3714,hospitals,2
72719,3714,courts,2
72722,3714,welfare,2
72740,3715,Bacon,3
72741,3715,Theron,2
72745,3715,protracted,2
72747,3715,borderline,2
72757,3716,suitable,3
72771,3716,cry,2
72798,3717,teacher,3
72803,3717,strict,2
72841,3720,Rodriguez,2
72848,3720,reproduce,2
72865,3721,appreciates,3
72883,3722,self-critical,2
72886,3722,behind-the-scenes,2
72888,3722,navel-gazing,2
72894,3722,Orleans,2
72898,3722,infinite,2
72900,3722,insecurity,2
72906,3723,Possession,2
72913,3723,honorable,2
72946,3726,F,1
72948,3726,rom,2
72965,3726,blazingly,3
72981,3727,allowing,2
72993,3727,tongue-tied,2
73009,3728,amateur,2
73022,3729,Asquith,2
73024,3729,acclaimed,3
73057,3731,greatness,3
73087,3734,Mama,2
73088,3734,Africa,2
73110,3735,shenanigans,2
73115,3735,lascivious-minded,2
73123,3735,modesty,2
73131,3735,topless,2
73133,3735,tutorial,2
73140,3736,Schwarzenegger,2
73144,3736,physique,2
73150,3736,Ahola,2
73157,3736,wooden,2
73184,3738,Nancy,2
73186,3738,Savoca,2
73191,3738,forged,2
73194,3738,still-raw,2
73202,3738,unsettled,1
73206,3738,post,2
73229,3740,Lyne,2
73243,3740,eroded,2
73249,3741,40,2
73263,3742,reinvigorated,3
73269,3743,scam,1
73287,3743,suckers,1
73293,3743,surrender,2
73296,3743,93,2
73299,3743,unrecoverable,0
73321,3746,erratic,2
73332,3747,intolerant,3
73368,3749,canned,2
73380,3750,participatory,2
73381,3750,spectator,3
73391,3751,condescension,2
73405,3751,lofty,3
73406,3751,perch,2
73423,3751,metropolitan,2
73487,3755,facetious,1
73496,3757,underwater,2
73512,3757,net,2
73516,3757,Atlantic,2
73519,3757,grizzled,2
73523,3757,charred,2
73525,3757,northwest,2
73529,3757,Bermuda,2
73547,3759,blissfully,3
73548,3759,exhausted,1
73573,3761,machinations,2
73582,3762,enthusiasms,2
73595,3763,panache,2
73603,3763,Sommers,2
73605,3763,title-bout,2
73608,3764,educational,2
73641,3766,screwball,2
73646,3766,screwy,2
73683,3768,Antonio,2
73685,3768,Banderas-Lucy,2
73687,3768,Liu,2
73688,3768,faceoff,2
73699,3769,non-stop,2
73721,3770,polemic,2
73727,3770,loathe,1
73743,3770,convictions,2
73809,3775,Morvern,2
73810,3775,Callar,2
73830,3777,baffled,2
73842,3777,Woolf,2
73845,3777,Clarissa,2
73846,3777,Dalloway,2
73869,3778,costly,2
73870,3778,divorce,2
73877,3778,earthly,3
73885,3778,distinguished,3
73888,3778,stoop,2
73895,3779,populist,2
73898,3779,underscore,2
73911,3779,hard-pressed,1
73921,3779,fatter,2
73954,3782,faults,2
73966,3782,unapologetic,2
73967,3782,sweetheart,4
73970,3782,Mandy,2
74024,3785,autobiographical,2
74061,3789,rainy,2
74078,3790,one-room,2
74109,3794,ruse,2
74112,3794,tactic,2
74134,3794,nonexistent,2
74151,3798,Bean,2
74154,3798,drops,2
74177,3800,mush,1
74179,3800,conceited,1
74180,3800,pap,2
74188,3801,glaring,1
74193,3801,servitude,2
74201,3801,skirts,2
74224,3802,assign,2
74270,3804,mind-destroying,1
74272,3804,pollution,1
74287,3805,month,3
74295,3806,Fulford-Wierzbicki,2
74300,3806,wise-beyond-her-years,3
74318,3807,oozing,2
74338,3808,give-me-an-Oscar,3
74347,3809,counterpart,2
74371,3811,egomaniac,2
74391,3811,Simpson,2
74408,3813,breakdown,1
74422,3814,run-of-the-filth,1
74432,3814,recognise,3
74439,3814,signposts,2
74442,3814,discovering,2
74449,3814,map,2
74464,3816,freshening,3
74480,3817,dominate,2
74500,3819,sometime,2
74519,3820,County,2
74537,3821,sleep-inducing,1
74556,3822,65,2
74559,3822,theatrical,2
74566,3822,unfinished,1
74588,3824,graduated,3
74602,3825,minus,2
74617,3826,mid-to-low,2
74621,3826,betrayed,2
74636,3827,Plato,2
74642,3827,therefore,2
74679,3828,stepmother,2
74707,3830,greedy,1
74709,3830,agents,2
74729,3831,hands-off,2
74746,3832,Greengrass,3
74755,3832,tad,2
74757,3832,grit,2
74759,3832,intelligibility,2
74783,3833,favorite,4
74796,3834,monologue,2
74801,3834,incorporate,2
74811,3834,well-balanced,3
74837,3836,crappy,0
74855,3837,joie,2
74857,3837,vivre,2
74861,3838,thesis,2
74875,3839,deep-sixed,2
74878,3839,compulsion,2
74884,3839,catalog,2
74889,3839,bodily,2
74891,3839,fluids,2
74896,3839,devise,2
74899,3839,parallel,2
74900,3839,clone-gag,1
74912,3840,despicable,1
74955,3843,Pluto,2
74956,3843,Nash,2
74961,3843,nada,2
74981,3845,talking-animal,2
74984,3845,grisly,1
74998,3846,succumb,2
75020,3847,adorns,2
75023,3847,family-film,2
75028,3847,maturity,3
75048,3848,cheeky,3
75068,3849,Debrauwer,2
75078,3850,kilted,2
75097,3850,out-of-kilter,1
75101,3850,rambles,1
75102,3850,aimlessly,1
75112,3851,tearjerker,2
75123,3852,treats,2
75126,3852,Ana,2
75132,3852,tragically,1
75145,3853,Danny,2
75147,3853,Verete,2
75151,3853,comprise,2
75156,3853,gestalt,2
75179,3856,bare-bones,2
75185,3856,outline,2
75224,3859,zealously,2
75227,3859,spreading,3
75231,3859,Puritanical,2
75232,3859,brand,2
75237,3859,islanders,2
75246,3859,relish,2
75276,3862,quirks,2
75290,3863,merges,2
75309,3863,wire,2
75310,3863,fu,1
75322,3864,Knockaround,3
75333,3864,raison,2
75334,3864,d'etre,2
75339,3864,fresh-faced,3
75343,3864,young-guns,2
75366,3866,robots,2
75370,3866,haul,2
75400,3866,website,2
75409,3867,Brims,2
75420,3867,accident-prone,1
75441,3868,Stainton,2
75445,3868,tongue,2
75468,3869,Canadian,2
75470,3869,ramblings,2
75477,3869,smorgasbord,2
75488,3869,Barrymore,2
75499,3870,slickest,3
75514,3871,singular,2
75524,3873,slow-moving,1
75537,3873,preferring,2
75544,3873,humiliation,2
75549,3873,defecates,1
75551,3873,bed,2
75553,3873,urinates,2
75557,3873,plants,2
75615,3876,infusing,2
75630,3877,gestures,2
75655,3878,masquerade,2
75674,3879,hammering,2
75694,3880,grocery,2
75697,3880,lists,2
75711,3881,poor-me,1
75720,3881,Snowball,2
75727,3881,coating,2
75742,3882,pursuers,2
75758,3883,relaxed,2
75760,3883,natural-seeming,2
75768,3884,rekindle,2
75789,3885,Gedeck,3
75833,3890,Hawn,2
75845,3890,Banger,2
75873,3892,blustery,1
75890,3893,wounded,2
75892,3893,wounding,2
75900,3894,vary,2
75908,3894,deafening,1
75913,3894,quieter,2
75918,3894,receiving,2
75921,3894,telegrams,2
75937,3895,distraction,2
75951,3897,u-boat,2
75969,3898,morsels,2
75981,3899,Sorcerer,2
75989,3900,blighter,2
76000,3900,dysfunction,1
76011,3900,comforting,3
76013,3900,Marmite,2
76020,3900,crackers,2
76026,3900,bleakness,2
76041,3902,conceived,2
76055,3902,Shearer,2
76057,3902,radio,2
76060,3902,voice-overs,2
76077,3903,shrug,2
76080,3903,annoyance,0
76084,3903,chatty,2
76096,3904,embellished,2
76118,3905,direct-to-video,2
76125,3905,remained,2
76134,3906,Kangaroo,2
76138,3906,burst,2
76143,3906,screens,2
76169,3907,unwavering,2
76170,3907,arresting,3
76174,3908,Awesome,4
76177,3908,ineffable,3
76191,3909,tit-for-tat,2
76193,3909,retaliatory,2
76194,3909,responses,2
76202,3909,plug,2
76205,3909,conspirators,2
76209,3909,American-Russian,2
76210,3909,Armageddon,1
76255,3913,clashing,2
76304,3918,desert,1
76327,3920,Tchaikovsky,2
76330,3920,neurasthenic,1
76337,3921,underdramatized,1
76338,3921,overstated,1
76345,3921,transcript,2
76350,3921,session,2
76355,3921,humdrum,1
76359,3921,Freudian,2
76360,3921,puppet,2
76370,3922,schoolboy,2
76399,3925,bordering,2
76414,3926,whirlwind,3
76436,3926,cringe,0
76453,3927,arguing,2
76462,3928,salt,2
76520,3933,arbitrary,2
76532,3934,Pie-like,2
76533,3934,irreverence,2
76537,3935,talk-heavy,2
76546,3935,Altman,2
76583,3938,villainess,2
76615,3939,yours,2
76623,3940,examining,2
76636,3941,Combine,2
76642,3941,paranoid,1
76643,3941,claustrophobia,2
76652,3941,spookiness,2
76661,3941,sooner,2
76681,3942,CGI,2
76685,3943,explores,2
76698,3943,inquisitiveness,2
76700,3943,Truffaut,2
76705,3944,middle-class,2
76735,3946,deliberate,2
76736,3946,gait,2
76741,3946,subdues,2
76744,3946,exuberance,3
76758,3947,ups,3
76768,3947,indoors,2
76772,3947,formal,2
76773,3947,settings,2
76776,3947,motionless,2
76786,3949,scrutinize,1
76810,3949,cohesive,3
76821,3950,cipher,2
76828,3950,frowns,2
76862,3952,enthralling,4
76866,3953,engineering,2
76874,3953,flamboyance,2
76876,3953,grandiose,2
76894,3953,demonstration,2
76899,3954,warnings,3
76910,3954,blunt,2
76917,3954,staying,2
76918,3954,clean,3
76945,3956,madcap,2
76954,3957,lusty,2
76957,3957,boisterous,2
76963,3958,clones,2
76990,3960,old-fashioned-movie,2
76999,3960,unburdened,2
77004,3960,significance,2
77025,3961,signature,2
77049,3963,fetishistic,2
77065,3965,CQ,2
77090,3965,caring,2
77100,3966,courtesy,2
77105,3966,Pogue,2
77109,3966,Yale,2
77110,3966,grad,2
77113,3966,previously,2
77119,3966,Skulls,2
77130,3967,Hardwood,2
77145,3968,knock-off,1
77173,3970,hotels,2
77176,3970,highways,2
77178,3970,parking,2
77195,3970,moan,2
77200,3970,entrapment,3
77225,3972,milk,2
77226,3972,moustache,1
77228,3973,Shatner,2
77248,3974,horrific,1
77270,3975,rag-tag,2
77310,3976,reassures,3
77330,3977,tune,2
77332,3977,taught,2
77348,3978,environmental,2
77360,3979,reportedly,2
77362,3979,rewritten,2
77396,3981,McKlusky,2
77397,3981,C.I.,2
77410,3982,127,2
77423,3982,despairing,2
77425,3982,corruption,1
77429,3982,establishment,2
77440,3983,spooks,1
77461,3984,1\/2,2
77464,3984,Indecent,1
77466,3984,Proposal,2
77472,3984,stolid,2
77476,3984,Lolita,2
77481,3985,Carlen,2
77501,3986,cornpone,2
77504,3986,Cosa,2
77505,3986,Nostra,2
77545,3988,corn,2
77551,3989,togetherness,2
77558,3989,inter-family,2
77569,3989,explanation,2
77602,3991,odyssey,2
77654,3993,augmented,2
77662,3993,resuscitate,3
